Joint_angle	BD101	BD102	BD103	BD104	BD106	BD107	BD109	BD110	BD111	BD112	CON3	CON5	CON6	CON7	CON10	CON13	CON24	CON28	CON29	CON31
0	3.56486556377181	0.799571317824761	1.64394990093183	3.12457081978145	3.00035693156034	1.94834497030372	6.92394630210981	1.31992405492632	0.836319445898005	3.18942872966754	1.13403209364412	2.89513568185569	3.7528720558729	4.19738799818879	2.97483649198205	2.04367255941734	1.99524402346153	2.90554951389414	2.62630939986579	4.08655515988147
0.5	3.68051183717816	0.898780608273764	1.66034346590293	3.2208873791261	3.05629951832109	2.0026693500851	6.99850987575845	1.36789714441071	0.892934417639223	3.27114678607412	1.18915805574117	2.96905280523748	3.85302228784664	4.28278353427492	3.07024574556912	2.16943417039335	2.0535634152663	2.99414894718567	2.73111820777194	4.11325992541237
1	3.79645654585972	0.994078154149897	1.70934391330707	3.31333458500661	3.09566589383952	2.05467473721072	7.06863310029732	1.42926499603579	0.950837863418563	3.33312421654482	1.22398755462082	3.07291614282403	3.94230129238708	4.36736263101288	3.16365364090416	2.27907538802767	2.13859100526345	3.07210085474238	2.83527067581183	4.14240644427983
1.5	3.944938966563	1.11515558131433	1.74215348096422	3.42056798659954	3.12807946213307	2.12392365082164	7.13067393953883	1.50084383384781	1.01459220966818	3.37748169128292	1.28196123515284	3.13403459530884	4.02342973397693	4.45387922368703	3.24583142000387	2.3870243093152	2.21770308557569	3.12635068169833	2.93531807716656	4.16900450761321
2	4.08281679594843	1.20563103121037	1.79898486269175	3.52979831194015	3.13290817835671	2.22238383391958	7.18927978481848	1.56745943438189	1.10067247975588	3.44153981536875	1.33161780367199	3.20955349347825	4.12130033180433	4.53386529705998	3.33223305516167	2.489468728031	2.2780071293981	3.22406892163933	3.03151053210092	4.20456078380604
2.5	4.18965072224981	1.28216297333194	1.851974320311	3.62081046389006	3.18201475309957	2.29617686784235	7.2356084779695	1.63004624542975	1.19045671634108	3.46585820135849	1.40269326271205	3.29754516118861	4.22571488778547	4.62041255162173	3.42565810670811	2.58869760162297	2.34728043878594	3.34231725217873	3.13488958896759	4.24316341897044
3	4.32427452633093	1.36782101790372	1.88774710146536	3.72341310456089	3.21843130761622	2.40238308721641	7.27401590785645	1.70753206374172	1.30129488581707	3.50877252989812	1.46533270856918	3.36566564708211	4.3251674032753	4.69743762096825	3.51718723543847	2.68663667659509	2.41119364934216	3.44179553971761	3.22050733323061	4.28249930403358
3.5	4.42696441885767	1.45712220811782	1.93265214330869	3.81764631419221	3.26915023272399	2.4973099774307	7.34805610057962	1.78401780216671	1.38300893416861	3.57280683480374	1.50183095173321	3.43347819707665	4.42885445376912	4.769164417151	3.60793352499467	2.77446821163322	2.47057896474109	3.55407878478863	3.3177482103568	4.32028025703419
4	4.53840342412475	1.5380283712774	1.97284275152485	3.92232506034575	3.30170169921456	2.58629838840218	7.41720650850981	1.83375637421749	1.45333066511187	3.63235623532289	1.55838060198361	3.48948446328492	4.51764392958249	4.85385575428055	3.68421027824081	2.8881446603159	2.53770239978229	3.63851807765327	3.44202117902621	4.36914787727402
4.5	4.63933061625575	1.64195274733736	2.01564387378914	4.01863422847488	3.33052935876278	2.6672530388478	7.48289812806972	1.88273596841693	1.52940772509557	3.6943384122367	1.60580735180834	3.54050149371178	4.61285158275037	4.93484055735293	3.76659508913916	2.99675048439301	2.62248639690542	3.72041878004843	3.54877939769145	4.40895137008008
